service_time_cv,throughput_ratio,std
0.0,1.0,0.0
0.25,1.7350695598818013,0.007804470099408707
0.5,2.7746893160545265,0.026306029621441625
1.0,5.342320458605569,0.07419991616277306
2.0,10.25815380138328,0.3347463998650776
4.0,14.380537301996636,2.132241910990878
