candidates,trial,ratio_regret,swap_regret,paired_improvement,ratio_runtime_ms,swap_runtime_ms,exact_runtime_ms
14,26,0.1078436100019808,0.07263810506392125,0.035205504938059545,0.8010219999050605,1.3815160000376636,22.070719999646826
14,27,0.16013879828456815,0.16013879828456815,0.0,1.2598949997482123,1.6689539997969405,22.537284000463842
14,28,0.0,0.0,0.0,0.9368440005346201,1.4093370009504724,24.528197999643453
14,29,0.0,0.0,0.0,0.8999589999802993,1.3634390006700414,24.710057999982382
14,30,4.434467798457154e-05,0.0,4.434467798457154e-05,0.8887030007826979,1.401687000907259,24.571933000515855
14,31,0.004865978083964082,0.0,0.004865978083964082,1.1069769998357515,1.4903569999660249,44.522536999465956
14,32,0.0,0.0,0.0,0.9509559995422023,1.6130320000229403,23.236004999489523
14,33,0.08561573846471925,1.365547146726273e-16,0.08561573846471911,0.9685919994808501,1.7121889995905804,48.56762800045544
14,34,0.13028011966281727,1.601007743877706e-16,0.1302801196628171,0.9744809995027026,1.4441899993471452,25.05388999998104
14,35,0.2027201273839308,0.20272012738393066,1.3877787807814457e-16,0.9907650000968715,1.4696080006615375,41.40683999958128
14,36,0.06940976252591538,0.0,0.06940976252591538,1.029493000714865,18.07575400107453,24.730568999984825
14,37,0.006070585463213554,0.0,0.006070585463213554,0.7539820007878006,1.2241320009707124,23.22600000024977
14,38,0.06841741779937376,0.06841741779937355,2.0816681711721685e-16,0.9958020000340184,1.5208040003926726,47.94917300023371
14,39,0.0,0.0,0.0,0.9928380004566861,1.3936150007793913,27.253915000073903
14,40,0.33600581718759664,0.33600581718759676,-1.1102230246251565e-16,1.114609000069322,1.6658790000292356,28.969539000172517
14,41,0.0,0.0,0.0,1.2578730002132943,1.5996519996406278,54.05714400058059
14,42,0.021086259236683835,0.0,0.021086259236683835,1.0618500000418862,1.6275719999612193,23.863869000706472
14,43,0.010921802595139562,0.010921802595139562,0.0,1.0314159999325057,1.5175700000327197,50.16311300005327
14,44,0.14643836570967933,0.09958238014937111,0.04685598556030822,0.9141610007645795,1.3509210011761752,25.29609100020025
14,45,-2.0972711298990467e-16,0.0,-2.0972711298990467e-16,0.9381960007885937,1.4186610005708644,23.43038399976649
14,46,0.026670814182409627,0.026670814182409627,0.0,0.9222620001310133,1.305062000938051,24.610219999885885
14,47,0.012827145010413031,0.012827145010412905,1.2663481374630692e-16,1.0790859996632207,1.4116510001258575,24.413948000074015
14,48,0.24341583243413423,0.12284563908439997,0.12057019334973426,0.940910000281292,1.444169000023976,23.806393000086246
14,49,0.0,0.0,0.0,0.9596490008334513,1.3568600006692577,47.31578500013711
16,0,-1.2022538214624233e-16,-1.2022538214624233e-16,0.0,1.1196169998584082,1.5735429997221217,59.764503999758745
16,1,0.07192476846684082,0.07192476846684069,1.249000902703301e-16,1.1569719999897643,1.6569259996686014,62.825459000123374
16,2,0.0022140336782846782,0.0022140336782846782,0.0,1.1264259992458392,1.584016999004234,65.88343200019153
16,3,0.006329888178720441,0.006329888178720297,1.43982048506075e-16,1.1894500003108988,1.6517380008735927,59.76950100011891
16,4,0.07571556740769009,0.0,0.07571556740769009,1.1988539999947534,1.7974049997064867,48.84589199991751
16,5,0.0,0.0,0.0,1.2222189998283284,1.7260180002267589,74.4011179995141
16,6,0.21105335806274048,0.06721552237385085,0.14383783568888964,1.093257000320591,1.5624950001438265,46.34168500069791
16,7,0.0,0.0,0.0,1.1156900000059977,1.6042669994931202,64.12186899979133
16,8,-1.260848507822283e-16,0.0,-1.260848507822283e-16,1.1994050000794232,1.6703350001989747,51.9741680000152
16,9,0.028726097526298195,0.013195428272837251,0.015530669253460944,0.988390999737021,1.5947639994919882,64.5828149999943
16,10,0.10982051060607642,0.08789808632636209,0.02192242427971433,1.155839999228192,1.744154998959857,42.09442299998045
16,11,0.002366347620788039,0.0023663476207881687,-1.2967057982926633e-16,1.1068869998780428,1.716224000119837,62.55903200053581
16,12,0.11957202500771835,0.0,0.11957202500771835,1.2957379994986695,1.9182139994882164,45.9994849998111
16,13,0.046711941664239795,0.0,0.046711941664239795,1.1480290004328708,1.570859000821656,67.73513600001024
16,14,0.0,0.0,0.0,1.129601000684488,1.6809120006655576,47.45314899992081
16,15,0.1583736672532998,0.1583736672532998,0.0,1.9142990004183957,2.981949000059103,76.51665200046409
16,16,0.03290476644550388,0.0,0.03290476644550388,21.657459000380186,22.161369000059494,48.692813999878126
16,17,0.0,0.0,0.0,1.031776000672835,1.5083759999470203,44.42492199996195
16,18,0.14231800889207308,0.0,0.14231800889207308,1.3476260000970797,2.4493060000168043,69.15482999920641
16,19,0.11016772643940363,0.11016772643940347,1.6653345369377348e-16,0.9742199999891454,1.3823680001223693,49.420381000345515
16,20,-1.2375110383109876e-16,0.0,-1.2375110383109876e-16,1.2281780000193976,1.747651999721711,51.84649800048646
16,21,0.27539200580459866,0.26567591590356565,0.00971608990103301,1.0723060004238505,1.648654000746319,65.7972629996948
16,22,0.10707361837831797,0.10707361837831797,0.0,2.0622189995265217,2.913665999585646,104.81233299924497
16,23,0.0892739795424451,0.0892739795424451,0.0,1.0952809998343582,1.6829060004965868,83.04283000052237
16,24,0.0,0.0,0.0,1.1781129996961681,1.6865389998201863,60.086732999479864
16,25,0.03153544181982089,0.0,0.03153544181982089,1.2462349995985278,1.9472590001896606,48.56423300043389
16,26,0.10156280515975799,0.0,0.10156280515975799,2.0894399995086133,3.3714479995978763,104.87269299937907
16,27,0.11284815701434042,0.0,0.11284815701434042,1.1890699997820775,1.7392489999110694,72.28089299951534
16,28,0.13667875491015613,0.0,0.13667875491015613,1.221548000103212,1.858306000031007,66.07072899987543
16,29,0.09864471668353446,0.0,0.09864471668353446,1.120396999795048,1.7705239997667377,46.03590999977314
16,30,0.10180306170033032,0.03342411147114509,0.06837895022918523,1.1396059999242425,1.8615099997987272,46.677284999532276
16,31,0.11830517735643413,0.0,0.11830517735643413,1.1388249995434307,1.6912769997361465,61.485884999456175
16,32,0.15664146946303484,0.15664146946303484,0.0,0.9178370000881841,1.505662000454322,58.34140499973728
16,33,-1.5065180514451788e-16,0.0,-1.5065180514451788e-16,1.0690010003600037,1.5653390000807121,42.74196700043831
16,34,0.12792855410348397,0.0,0.12792855410348397,0.952999000219279,1.5853899994908716,63.323581000076956
16,35,0.16855510509444097,0.13725400432494306,0.03130110076949791,1.6287640000882675,2.245030999802111,63.67314099952637
16,36,0.17677638414575403,0.06208381061338119,0.11469257353237283,1.0543090002101962,1.8851450004149228,48.23277000014059
16,37,0.0,0.0,0.0,1.2848720007241354,1.826458999858005,73.55639199977304
16,38,0.1973775840309771,0.13622906521502942,0.06114851881594768,2.4718489994484116,3.8374909991034656,71.95328499983589
16,39,0.0,0.0,0.0,1.1972620004598866,1.9437730006757192,43.585010999777296
16,40,1.114857575562364e-16,0.0,1.114857575562364e-16,1.3788229998681345,1.9267990001026192,71.45063699954335
16,41,0.04114825034063133,0.0,0.04114825034063133,1.0719950005295686,1.5931500001897803,43.67544699925929
16,42,0.01605451898290519,0.0,0.01605451898290519,1.2871749995611026,1.9089099996563164,77.15217300028598
16,43,0.006462571358094529,0.006462571358094529,0.0,1.265002999389253,1.912376998916443,72.88011499986169
16,44,0.05547174113254409,0.02632477039967161,0.029146970732872483,1.05489999987185,1.6378880000047502,49.37027199957811
16,45,0.008029272155924186,0.0,0.008029272155924186,1.1894510007550707,1.8500840005799546,66.27891999960411
16,46,0.010327798697967681,0.0,0.010327798697967681,1.3531939994209097,1.836042999457277,84.22232999964763
16,47,0.0,0.0,0.0,1.5679750003982917,2.067868999802158,45.898054999270244
16,48,0.12400236073902371,0.07894292129014062,0.04505943944888309,1.2737359993479913,1.9530169993231539,83.67459100009
16,49,0.0,0.0,0.0,1.2605860001713154,1.742323000144097,46.98060600003373
